sales,profit,shipping_cost,unit_price,quantity,discount,heavy_discount,heavy_discount_regions,non_profitable,non_profitable_regions,more_qty,more_qty_regions,category_Furniture,category_Office Supplies,category_Technology
278.88,114.30000000000001,38.86,139.44,2,0.0,0,0,0,0,0,1,0,0,1
378.66,185.52,38.86,378.66,1,0.0,0,0,0,0,0,1,0,0,1
242.13600000000002,12.106799999999993,25.16,80.712,3,0.2,0,0,0,0,1,1,1,0,0
415.0079999999999,-228.272,38.83,207.50399999999996,2,0.4,1,0,1,0,0,1,0,1,0
246.71999999999997,73.92,38.83,61.67999999999999,4,0.0,0,0,0,0,1,1,0,1,0
539.9639999999999,-107.99280000000002,21.97,89.99399999999999,6,0.4,1,0,1,0,1,1,0,0,1
333.90000000000003,83.46000000000001,38.81,166.95000000000002,2,0.0,0,0,0,0,0,1,1,0,0
391.60799999999995,130.36799999999997,38.8,55.943999999999996,7,0.1,0,0,0,0,1,1,0,1,0
631.5,-113.70000000000005,38.8,157.875,4,0.5,1,0,1,0,1,1,1,0,0
392.22,160.74,38.8,65.37,6,0.0,0,0,0,0,1,1,0,0,1
298.26,65.52,38.8,49.71,6,0.0,0,0,0,0,1,0,0,1,0
228.90599999999998,27.755999999999997,38.8,25.433999999999997,9,0.1,0,0,0,0,1,1,0,1,0
349.05600000000004,11.616,38.8,43.632000000000005,8,0.1,0,0,0,0,1,1,0,1,0
1091.0400000000002,228.95999999999998,38.8,136.38000000000002,8,0.0,0,1,0,1,1,0,0,1,0
581.25,46.5,38.8,116.25,5,0.0,0,0,0,0,1,1,1,0,0
404.15999999999997,104.88,38.79,50.519999999999996,8,0.0,0,0,0,0,1,1,0,1,0
505.90616,14.186160000000001,38.777,252.95308,2,0.002,0,0,0,0,0,1,0,0,1
284.10980000000006,18.00979999999995,38.765,56.82196000000001,5,0.402,1,0,0,0,1,1,0,0,1
342.06,-478.8999999999998,38.763999999999996,171.03,2,0.7,1,0,1,0,0,1,1,0,0
284.1,42.599999999999994,38.76,56.82000000000001,5,0.0,0,0,0,0,1,1,0,1,0
280.78200000000004,-60.836100000000016,21.38,93.59400000000001,3,0.4,1,0,1,0,1,1,0,0,1
647.872,48.512000000000036,38.751999999999995,161.968,4,0.2,0,0,0,0,1,1,1,0,0
342.72,154.14,38.75,48.96,7,0.0,0,0,0,0,1,1,0,1,0
352.38,42.24,38.733,117.46,3,0.0,0,0,0,0,1,1,1,0,0
829.7280000000001,134.748,38.73,138.288,6,0.2,0,0,0,0,1,1,1,0,0
102.58200000000001,6.838800000000001,14.11,102.58200000000001,1,0.1,0,0,0,0,0,1,1,0,0
371.28000000000003,181.92000000000002,38.72,46.410000000000004,8,0.0,0,0,0,0,1,1,0,0,1
220.43999999999997,17.580000000000002,38.702,73.47999999999999,3,0.0,0,0,0,0,1,1,0,0,1
299.96999999999997,50.82,38.7,27.269999999999996,11,0.0,0,0,0,0,1,1,0,1,0
259.24800000000005,-32.41200000000001,38.7,86.41600000000001,3,0.2,0,0,1,0,1,1,1,0,0
627.6959999999999,172.59600000000006,38.693,209.23199999999997,3,0.2,0,0,0,0,1,1,1,0,0
60.312,5.2773,8.88,20.104,3,0.2,0,0,0,0,1,1,1,0,0
76.792,-16.3183,6.89,76.792,1,0.2,0,0,1,0,0,1,0,1,0
680.76,224.63999999999996,38.689,113.46,6,0.0,0,0,0,0,1,1,1,0,0
535.6800000000001,219.60000000000002,38.68,133.92000000000002,4,0.0,0,0,0,0,1,1,1,0,0
50.99700000000001,-40.7976,4.98,50.99700000000001,1,0.7,1,0,1,0,0,1,0,1,0
93.0762,-15.8238,38.67,15.5127,6,0.17,0,0,1,0,1,1,0,1,0
358.68,14.28,38.67,89.67,4,0.0,0,0,0,0,1,1,0,1,0
718.95,21.45,38.67,143.79000000000002,5,0.0,0,0,0,0,1,1,1,0,0
634.86,-349.2900000000001,38.67,126.97200000000001,5,0.4,1,0,1,0,1,1,0,1,0
428.2800000000001,175.56,38.66,107.07000000000002,4,0.0,0,0,0,0,1,1,1,0,0
672.57,59.67,38.66,134.514,5,0.1,0,0,0,0,1,1,1,0,0
333.36,66.60000000000001,38.66,111.12,3,0.0,0,0,0,0,1,1,1,0,0
197.19,7.77,38.65,28.169999999999998,7,0.0,0,0,0,0,1,1,0,0,1
449.64,13.440000000000001,38.64,112.41,4,0.0,0,0,0,0,1,1,0,0,1
303.0,60.599999999999994,38.64,151.5,2,0.0,0,0,0,0,0,1,1,0,0
390.72,109.19999999999999,38.63,48.84,8,0.0,0,0,0,0,1,1,0,1,0
256.74,-109.25999999999999,38.63,51.348,5,0.6,1,0,1,0,1,1,0,1,0
199.08000000000004,55.67999999999999,38.62,49.77000000000001,4,0.0,0,1,0,1,1,0,0,1,0
915.8999999999999,357.17999999999995,38.614999999999995,305.29999999999995,3,0.0,0,0,0,0,1,1,1,0,0
116.27999999999999,-77.52,38.61,29.069999999999997,4,0.4,1,0,1,0,1,1,0,1,0
41.96,10.909600000000001,4.44,20.98,2,0.0,0,0,0,0,0,1,1,0,0
607.14,12.060000000000002,38.61,101.19,6,0.0,0,0,0,0,1,0,0,0,1
345.05999999999995,0.0,38.61,115.01999999999998,3,0.0,0,0,0,0,1,1,0,0,1
145.896,-82.684,38.602,145.896,1,0.4,1,0,1,0,0,1,1,0,0
254.52000000000004,114.47999999999999,38.589,28.280000000000005,9,0.0,0,0,0,0,1,1,1,0,0
364.32,18.21,38.58,364.32,1,0.0,0,0,0,0,0,1,1,0,0
51.629999999999995,8.76,4.06,51.629999999999995,1,0.0,0,0,0,0,0,0,0,1,0
429.4125,-171.7875,38.57,143.13750000000002,3,0.45,1,0,1,0,1,1,0,0,1
526.64,21.04,38.563,131.66,4,0.0,0,0,0,0,1,1,0,1,0
282.59999999999997,129.96,38.56,94.19999999999999,3,0.0,0,0,0,0,1,1,1,0,0
364.84829999999994,90.22829999999999,38.55,364.84829999999994,1,0.07,0,0,0,0,0,1,1,0,0
314.49600000000004,87.276,38.55,44.928000000000004,7,0.1,0,0,0,0,1,1,0,1,0
190.65,51.45,38.53,38.13,5,0.0,0,0,0,0,1,1,0,1,0
157.39200000000002,-62.98799999999997,38.53,78.69600000000001,2,0.6,1,1,1,1,0,0,1,0,0
551.7503999999999,195.7104,38.52,137.93759999999997,4,0.07,0,0,0,0,1,1,0,0,1
202.92000000000002,64.92,38.51,50.730000000000004,4,0.0,0,0,0,0,1,1,0,1,0
99.846,-83.20499999999998,3.99,11.094000000000001,9,0.7,1,0,1,0,1,1,0,1,0
198.39,97.19999999999999,38.5,198.39,1,0.0,0,0,0,0,0,1,0,1,0
612.48,18.36,38.5,153.12,4,0.0,0,0,0,0,1,1,0,0,1
28.230000000000004,0.0,3.39,28.230000000000004,1,0.0,0,0,0,0,0,0,0,1,0
224.82,29.22,38.49,112.41,2,0.0,0,0,0,0,0,1,0,0,1
31.983999999999998,1.1993999999999998,2.54,15.991999999999999,2,0.2,0,0,0,0,0,1,0,0,1
155.52,23.31,38.47,51.84,3,0.0,0,0,0,0,1,1,0,1,0
20.04,9.6192,2.25,6.68,3,0.0,0,0,0,0,1,1,0,1,0
303.84000000000003,18.18,38.47,151.92000000000002,2,0.0,0,0,0,0,0,1,0,0,1
212.32,59.36,38.45,26.54,8,0.0,0,0,0,0,1,1,0,0,1
9.45,4.536,1.77,3.15,3,0.0,0,0,0,0,1,1,0,1,0
438.84000000000003,65.78999999999999,38.43,146.28,3,0.0,0,0,0,0,1,1,1,0,0
226.11999999999998,97.2,38.427,113.05999999999999,2,0.0,0,0,0,0,0,1,0,0,1
227.40000000000003,34.08,38.421,37.900000000000006,6,0.0,0,0,0,0,1,1,0,0,1
69.712,8.713999999999995,1.67,34.856,2,0.2,0,0,0,0,0,1,0,1,0
238.272,-7.968000000000006,38.42,59.568,4,0.4,1,0,1,0,1,1,1,0,0
333.96000000000004,13.320000000000002,38.410000000000004,111.32000000000001,3,0.0,0,0,0,0,1,1,0,0,1
483.59999999999997,28.92,38.41,120.89999999999999,4,0.0,0,0,0,0,1,1,0,0,1
406.34999999999997,203.1,38.41,81.27,5,0.0,0,0,0,0,1,1,0,0,1
600.48,84.0,38.41,150.12,4,0.0,0,0,0,0,1,0,0,0,1
740.34,162.72,38.399,82.26,9,0.0,0,0,0,0,1,1,0,0,1
278.9298,47.029799999999994,38.38,139.4649,2,0.17,0,0,0,0,0,1,0,0,1
624.7360000000001,46.81599999999999,38.375,44.62400000000001,14,0.2,0,0,0,0,1,1,1,0,0
8.807999999999998,-14.973600000000001,1.6400000000000001,2.9359999999999995,3,0.8,1,0,1,0,1,1,0,1,0
487.72799999999995,66.97800000000001,38.37,162.576,3,0.2,0,0,0,0,1,1,0,1,0
281.3400000000001,11.219999999999999,38.37,93.78000000000003,3,0.0,0,0,0,0,1,1,0,1,0
251.37,27.54,38.36,27.93,9,0.0,0,0,0,0,1,1,0,1,0
19.96,5.588800000000001,1.6,9.98,2,0.0,0,0,0,0,0,1,1,0,0
194.64,62.28,38.36,48.66,4,0.0,0,0,0,0,1,1,0,1,0
375.84,52.55999999999999,38.356,62.63999999999999,6,0.0,0,0,0,0,1,1,1,0,0
613.56,282.18,38.35,306.78,2,0.0,0,0,0,0,0,1,0,1,0
162.06,35.64,38.35,81.03,2,0.0,0,0,0,0,0,1,0,0,1
319.644,-319.7159999999999,38.348,53.274,6,0.7,1,0,1,0,1,1,1,0,0
507.276,174.636,38.34,126.819,4,0.1,0,0,0,0,1,1,1,0,0
250.99200000000002,4.122000000000014,38.34,83.664,3,0.4,1,0,0,0,1,1,0,0,1
8.792,-5.7148,1.48,8.792,1,0.6,1,0,1,0,0,1,1,0,0
146.56000000000003,38.43999999999998,38.331,73.28000000000002,2,0.2,0,0,0,0,0,1,1,0,0
492.41999999999996,187.07999999999998,38.33,246.20999999999998,2,0.0,0,0,0,0,0,1,0,0,1
551.2049999999999,97.96500000000003,38.33,183.73499999999999,3,0.1,0,0,0,0,1,1,0,1,0
268.32,24.119999999999997,38.33,134.16,2,0.0,0,1,0,1,0,0,0,1,0
512.3400000000001,112.68,38.32,256.1700000000001,2,0.0,0,0,0,0,0,1,0,0,1
889.92,355.86,38.32,148.32,6,0.0,0,0,0,0,1,1,0,0,1
219.61800000000002,48.79799999999999,38.31,219.61800000000002,1,0.1,0,0,0,0,0,1,0,0,1
415.43999999999994,16.560000000000002,38.31,138.48,3,0.0,0,0,0,0,1,1,0,0,1
1.9440000000000004,-1.4255999999999998,1.34,0.6480000000000001,3,0.7,1,0,1,0,1,1,0,1,0
404.73,20.160000000000004,38.31,134.91,3,0.0,0,0,0,0,1,1,1,0,0
512.163,130.833,38.3,170.721,3,0.1,0,0,0,0,1,1,0,0,1
507.6,208.07999999999998,38.29,169.20000000000002,3,0.0,0,0,0,0,1,1,1,0,0
11.68,5.255999999999999,1.11,2.92,4,0.0,0,0,0,0,1,1,0,1,0
984.18,9.84,38.287,328.06,3,0.0,0,0,0,0,1,1,1,0,0
392.30999999999995,19.59,38.28,392.30999999999995,1,0.0,0,1,0,1,0,0,1,0,0
326.835,123.435,38.27,108.945,3,0.1,0,0,0,0,1,1,1,0,0
208.5,24.9,38.27,41.7,5,0.0,0,0,0,0,1,1,0,1,0
12.39,5.6994,1.09,4.13,3,0.0,0,0,0,0,1,1,0,1,0
892.224,89.22240000000002,112.94,297.408,3,0.2,0,0,0,0,1,1,1,0,0
508.32,5.04,38.257,56.48,9,0.0,0,0,0,0,1,1,1,0,0
141.96,39.7488,24.59,70.98,2,0.0,0,0,0,0,0,1,1,0,0
307.27199999999993,-20.608000000000015,38.236000000000004,43.895999999999994,7,0.4,1,0,1,0,1,1,1,0,0
394.97999999999996,15.779999999999998,38.230000000000004,131.66,3,0.0,0,0,0,0,1,1,0,1,0
246.13279999999997,-76.01159999999997,9.48,123.06639999999999,2,0.32,1,0,1,0,0,1,1,0,0
197.7,88.94999999999999,38.23,39.54,5,0.0,0,0,0,0,1,1,0,0,1
493.8299999999999,85.59000000000003,38.22,82.30499999999999,6,0.25,0,0,0,0,1,1,1,0,0
15.469999999999999,4.1769,1.62,2.21,7,0.0,0,0,0,0,1,1,0,1,0
348.81,24.359999999999996,38.22,49.83,7,0.0,0,0,0,0,1,1,0,1,0
494.64,39.54,38.19,247.32,2,0.0,0,0,0,0,0,1,0,0,1
549.7500000000001,60.45,38.19,109.95000000000002,5,0.0,0,0,0,0,1,1,1,0,0
384.96852000000007,68.64852,38.185,128.32284,3,0.002,0,0,0,0,1,1,0,0,1
246.02400000000003,65.604,38.18,123.01200000000001,2,0.1,0,0,0,0,0,1,0,0,1
628.2399999999999,194.72,38.18,314.11999999999995,2,0.0,0,0,0,0,0,1,1,0,0
265.82399999999996,-172.81599999999997,38.179,66.45599999999999,4,0.4,1,0,1,0,1,1,1,0,0
10.68,5.0196,1.39,5.34,2,0.0,0,0,0,0,0,1,0,1,0
329.40000000000003,59.220000000000006,38.17,54.900000000000006,6,0.0,0,0,0,0,1,0,0,1,0
199.26,63.720000000000006,38.16,66.42,3,0.0,0,0,0,0,1,1,0,1,0
11.696,3.9473999999999996,1.18,5.848,2,0.2,0,0,0,0,0,1,0,1,0
98.37599999999998,-37.74399999999999,38.150999999999996,49.18799999999999,2,0.4,1,0,1,0,0,1,1,0,0
207.11999999999998,37.2,38.15,51.779999999999994,4,0.0,0,0,0,0,1,0,0,1,0
360.24,10.8,38.14,180.12,2,0.0,0,0,0,0,0,1,1,0,0
185.03999999999996,55.44,38.14,61.679999999999986,3,0.0,0,0,0,0,1,1,0,1,0
257.76,-149.51999999999998,38.13,64.44,4,0.5,1,0,1,0,1,1,0,1,0
317.52,130.14000000000001,38.13,52.919999999999995,6,0.0,0,0,0,0,1,1,0,1,0
414.65999999999997,107.76,38.12,207.32999999999998,2,0.0,0,0,0,0,0,1,0,1,0
291.79200000000003,-196.96800000000002,38.11,145.89600000000002,2,0.6,1,1,1,1,0,0,1,0,0
685.44,6.72,38.1,97.92,7,0.0,0,0,0,0,1,1,0,1,0
440.5275,140.85749999999993,38.09,62.9325,7,0.25,0,0,0,0,1,1,1,0,0
364.92,62.010000000000005,38.09,364.92,1,0.0,0,0,0,0,0,1,1,0,0
241.38000000000002,57.87,38.07,80.46000000000001,3,0.0,0,0,0,0,1,1,0,0,1
284.76,14.22,38.07,142.38,2,0.0,0,0,0,0,0,1,0,0,1
281.34000000000003,104.03999999999999,38.06,140.67000000000002,2,0.0,0,0,0,0,0,1,0,1,0
24.448,8.8624,1.18,6.112,4,0.2,0,0,0,0,1,1,0,1,0
283.92,17.01,38.05,40.56,7,0.0,0,0,0,0,1,1,0,1,0
321.94259999999997,-168.6474,38.05,107.31419999999999,3,0.37,1,0,1,0,1,1,1,0,0
288.0826800000001,103.28267999999998,38.025,96.02756000000004,3,0.002,0,0,0,0,1,1,0,0,1
7.16,3.4368,1.12,3.58,2,0.0,0,0,0,0,0,1,0,1,0
250.83732,44.73732,38.015,250.83732,1,0.002,0,0,0,0,0,1,0,0,1
277.398,3.078000000000003,38.01,277.398,1,0.1,0,0,0,0,0,1,0,0,1
879.1499999999999,35.099999999999994,38.01,175.82999999999998,5,0.0,0,0,0,0,1,1,0,0,1
850.3500000000001,289.05,38.01,170.07000000000002,5,0.0,0,0,0,0,1,1,0,0,1
598.23,-49.290000000000006,38.01,149.5575,4,0.15,0,0,1,0,1,1,0,0,1
386.388,-64.42200000000003,38.0,386.388,1,0.4,1,1,1,1,0,0,0,0,1
729.84,124.02000000000001,37.99,364.92,2,0.0,0,0,0,0,0,1,1,0,0
148.68,32.64,37.99,37.17,4,0.0,0,0,0,0,1,1,0,1,0
291.05999999999995,93.06,37.98,48.50999999999999,6,0.0,0,0,0,0,1,1,0,1,0
529.1999999999999,47.519999999999996,37.98,88.19999999999999,6,0.0,0,1,0,1,1,0,1,0,0
146.82,42.57,37.98,146.82,1,0.0,0,0,0,0,0,1,1,0,0
418.05000000000007,79.38,37.98,139.35000000000002,3,0.0,0,0,0,0,1,1,0,0,1
548.604,-64.03600000000002,37.972,78.372,7,0.4,1,0,1,0,1,1,1,0,0
435.35699999999997,40.13700000000003,37.97,217.67849999999999,2,0.35,1,0,0,0,0,1,1,0,0
318.96,149.91119999999998,42.06,35.44,9,0.0,0,0,0,0,1,1,0,1,0
135.72,14.879999999999999,37.95,33.93,4,0.0,0,0,0,0,1,1,0,1,0
182.99399999999997,-320.23950000000013,29.07,60.99799999999999,3,0.8,1,0,1,0,1,1,0,1,0
148.50000000000003,19.259999999999998,15.76,74.25000000000001,2,0.0,0,0,0,0,0,0,1,0,0
245.55999999999995,88.33999999999999,37.949,35.07999999999999,7,0.0,0,0,0,0,1,1,0,1,0
82.524,-41.26199999999997,12.53,27.508,3,0.6,1,0,1,0,1,1,1,0,0
1462.1444999999999,-17.455499999999972,37.94,162.4605,9,0.15,0,0,1,0,1,1,0,0,1
311.25000000000006,40.44,37.93,311.25000000000006,1,0.0,0,0,0,0,0,0,0,0,1
148.014,54.233999999999995,37.92,74.007,2,0.1,0,0,0,0,0,1,1,0,0
211.64999999999998,93.12,37.92,211.64999999999998,1,0.0,0,1,0,1,0,0,0,1,0
422.82,12.599999999999998,37.92,140.94,3,0.0,0,0,0,0,1,1,0,0,1
509.696,-50.984,37.904,254.848,2,0.2,0,0,1,0,0,1,1,0,0
664.56,6.6,37.904,110.75999999999999,6,0.0,0,0,0,0,1,1,1,0,0
468.792,181.99199999999996,37.9,117.198,4,0.15,0,0,0,0,1,1,0,0,1
96.47999999999999,34.72,37.881,96.47999999999999,1,0.0,0,0,0,0,0,1,1,0,0
339.18,108.47999999999999,37.88,169.59,2,0.0,0,0,0,0,0,1,0,0,1
146.95999999999998,11.72,37.878,73.47999999999999,2,0.0,0,0,0,0,0,1,0,0,1
573.9498,10.3498,37.874,114.78996,5,0.002,0,0,0,0,1,1,0,0,1
27.816000000000003,4.520099999999996,3.11,9.272,3,0.2,0,0,0,0,1,1,0,0,1
24.784000000000002,7.744999999999998,1.97,24.784000000000002,1,0.2,0,0,0,0,0,1,0,1,0
168.48000000000005,-29.50000000000001,37.864999999999995,168.48000000000005,1,0.2,0,0,1,0,0,1,1,0,0
207.0,66.24,37.857,23.0,9,0.0,0,0,0,0,1,1,0,1,0
332.16299999999995,-43.136999999999986,37.85,55.360499999999995,6,0.15,0,0,1,0,1,1,0,0,1
392.88,137.28,37.85,49.11,8,0.0,0,0,0,0,1,1,0,1,0
2.6879999999999997,-7.392000000000002,1.62,0.8959999999999999,3,0.8,1,0,1,0,1,1,0,1,0
674.55,195.6,37.85,134.91,5,0.0,0,0,0,0,1,1,1,0,0
119.92,40.72,37.85,29.98,4,0.0,0,0,0,0,1,1,0,1,0
6.8999999999999995,2.46,1.5699999999999998,6.8999999999999995,1,0.0,0,0,0,0,0,0,0,1,0
204.63,57.269999999999996,37.84,204.63,1,0.0,0,0,0,0,0,0,0,1,0
322.44000000000005,-69.96000000000004,37.839,64.48800000000001,5,0.4,1,0,1,0,1,1,1,0,0
494.98199999999997,-115.49580000000006,89.14,164.994,3,0.4,1,0,1,0,1,1,0,0,1
411.75,156.45,37.83,411.75,1,0.0,0,0,0,0,0,1,1,0,0
872.32,244.2496,74.39,218.08,4,0.0,0,0,0,0,1,1,1,0,0
404.73,117.35999999999999,37.8,134.91,3,0.0,0,0,0,0,1,1,1,0,0
170.07000000000002,57.81,37.79,170.07000000000002,1,0.0,0,1,0,1,0,0,0,0,1
363.30000000000007,76.2,37.78,72.66000000000001,5,0.0,0,0,0,0,1,1,0,0,1
248.83200000000002,-66.408,37.78,82.944,3,0.4,1,0,1,0,1,1,0,1,0
406.43999999999994,125.94,37.77,203.21999999999997,2,0.0,0,0,0,0,0,1,0,1,0
190.86300000000003,-267.23699999999997,37.77,190.86300000000003,1,0.7,1,1,1,1,0,0,0,0,1
233.70000000000002,109.80000000000001,37.77,46.74,5,0.0,0,0,0,0,1,1,0,1,0
430.9200000000001,-373.4999999999999,37.76,71.82000000000001,6,0.7,1,1,1,1,1,0,0,0,1
269.82,78.24,37.76,134.91,2,0.0,0,0,0,0,0,1,1,0,0
242.35200000000003,-42.411600000000035,54.19,80.784,3,0.2,0,0,1,0,1,1,1,0,0
156.88,17.2,37.741,39.22,4,0.0,0,0,0,0,1,1,1,0,0
221.92000000000002,77.67199999999998,31.28,44.384,5,0.2,0,0,0,0,1,1,0,1,0
811.7199999999999,284.05999999999995,37.725,115.96,7,0.0,0,0,0,0,1,1,0,0,1
618.732,-31.067999999999984,37.72,103.122,6,0.4,1,0,1,0,1,1,1,0,0
272.52,128.04,37.72,68.13,4,0.0,0,0,0,0,1,1,0,0,1
631.91364,87.35364,37.714999999999996,210.63788,3,0.002,0,0,0,0,1,1,0,0,1
199.392,-37.488,37.711,33.232,6,0.2,0,0,1,0,1,1,1,0,0
185.76,18.48,37.71,46.44,4,0.0,0,0,0,0,1,0,0,1,0
140.73600000000002,-59.904000000000025,37.7,35.184000000000005,4,0.6,1,1,1,1,1,0,1,0,0
269.96999999999997,51.294299999999964,22.14,89.99,3,0.0,0,0,0,0,1,1,1,0,0
435.2940000000001,86.99399999999997,37.7,145.09800000000004,3,0.1,0,0,0,0,1,1,1,0,0
194.25,-38.849999999999994,21.73,97.125,2,0.3,1,0,1,0,0,1,1,0,0
262.74,99.84,37.69,262.74,1,0.0,0,0,0,0,0,0,0,0,1
368.17199999999997,147.252,37.68,92.04299999999999,4,0.1,0,0,0,0,1,1,0,0,1
124.44,24.869999999999997,37.68,124.44,1,0.0,0,1,0,1,0,0,0,0,1
340.08,166.62,37.68,170.04,2,0.0,0,0,0,0,0,1,0,0,1
312.552,101.57939999999999,14.47,34.728,9,0.2,0,0,0,0,1,1,0,1,0
71.976,21.59280000000001,13.22,23.992,3,0.2,0,0,0,0,1,1,0,0,1
51.967999999999996,10.393599999999998,9.74,25.983999999999998,2,0.2,0,0,0,0,0,1,1,0,0
217.6,50.0,37.657,43.519999999999996,5,0.0,0,0,0,0,1,1,0,0,1
207.81,91.41,37.65,207.81,1,0.0,0,0,0,0,0,0,0,1,0
633.48,139.32,37.65,316.74,2,0.0,0,0,0,0,0,1,0,0,1
298.62000000000006,83.51999999999998,37.65,49.77000000000001,6,0.0,0,0,0,0,1,1,0,1,0
496.16568000000007,217.64567999999994,37.648,82.69428,6,0.002,0,0,0,0,1,1,0,0,1
355.38,21.3,37.641000000000005,118.46,3,0.0,0,0,0,0,1,1,1,0,0
185.376,-34.75800000000002,5.21,92.688,2,0.2,0,0,1,0,0,1,0,1,0
276.72,8.28,37.64,69.18,4,0.0,0,0,0,0,1,1,0,1,0
382.32000000000005,29.69999999999998,37.64,127.44000000000001,3,0.1,0,0,0,0,1,1,0,1,0
314.96009999999995,102.44010000000002,37.64,44.994299999999996,7,0.17,0,0,0,0,1,1,0,1,0
244.64999999999998,107.54999999999998,37.63,48.92999999999999,5,0.0,0,0,0,0,1,1,0,1,0
408.456,-45.95400000000001,37.63,136.15200000000002,3,0.2,0,0,1,0,1,1,1,0,0
408.29999999999995,-196.01999999999992,37.61,102.07499999999999,4,0.5,1,0,1,0,1,1,0,1,0
58.923999999999985,-153.2024,5.11,58.923999999999985,1,0.8,1,0,1,0,0,1,0,1,0
126.8,26.560000000000002,37.605000000000004,31.7,4,0.0,0,0,0,0,1,1,0,1,0
371.80800000000005,-216.91200000000003,37.6,46.476000000000006,8,0.4,1,0,1,0,1,1,0,1,0
198.89999999999998,55.67999999999999,37.6,198.89999999999998,1,0.0,0,0,0,0,0,1,0,1,0
246.83999999999997,51.78000000000001,37.592,82.27999999999999,3,0.0,0,0,0,0,1,1,1,0,0
264.9384,99.69840000000002,37.59,132.4692,2,0.07,0,0,0,0,0,1,1,0,0
293.29224,19.93224,37.585,97.76407999999999,3,0.002,0,0,0,0,1,1,0,0,1
191.88,-122.85,37.58,63.96,3,0.5,1,0,1,0,1,1,0,1,0
179.392,-20.208000000000002,37.577999999999996,89.696,2,0.2,0,0,1,0,0,1,0,0,1
459.918,-20.502000000000006,37.57,153.306,3,0.1,0,0,1,0,1,1,1,0,0
337.24559999999997,52.60560000000001,37.57,42.155699999999996,8,0.17,0,0,0,0,1,1,0,1,0
643.365,-45.43500000000002,37.56,321.6825,2,0.15,0,0,1,0,0,1,0,0,1
24.32,8.268799999999999,3.73,3.04,8,0.0,0,0,0,0,1,1,0,1,0
342.7920000000001,-30.528000000000006,37.56,114.26400000000002,3,0.1,0,0,1,0,1,1,0,1,0
16.14,7.9086,2.87,5.38,3,0.0,0,0,0,0,1,1,0,1,0
217.2,32.58,37.55,108.6,2,0.0,0,0,0,0,0,1,1,0,0
243.80999999999997,121.77,37.55,27.089999999999996,9,0.0,0,0,0,0,1,1,0,1,0
670.41,14.760000000000005,37.55,134.082,5,0.1,0,0,0,0,1,1,1,0,0
8.64,2.5056,1.6099999999999999,2.8800000000000003,3,0.0,0,0,0,0,1,1,0,1,0
527.16,131.76,37.54,263.58,2,0.0,0,0,0,0,0,1,0,0,1
425.70000000000005,85.14000000000001,37.54,141.9,3,0.0,0,0,0,0,1,1,1,0,0
184.19400000000002,81.864,37.54,61.398,3,0.1,0,0,0,0,1,1,0,1,0
281.88,8.399999999999999,37.53,140.94,2,0.0,0,0,0,0,0,1,0,0,1
190.86,11.451599999999985,1.49,95.43,2,0.0,0,0,0,0,0,1,0,1,0
8.448,2.6399999999999997,1.49,4.224,2,0.2,0,0,0,0,0,1,0,1,0
364.5,178.56,37.49,60.75,6,0.0,0,0,0,0,1,1,0,1,0
8.64,2.5056,1.46,2.8800000000000003,3,0.0,0,0,0,0,1,1,0,1,0
132.3,45.53999999999999,37.49,33.075,4,0.1,0,0,0,0,1,1,0,1,0
220.07999999999998,17.580000000000002,37.49,110.03999999999999,2,0.0,0,0,0,0,0,1,1,0,0
1081.6470000000002,-72.30300000000001,37.49,154.52100000000002,7,0.1,0,0,1,0,1,1,1,0,0
447.2,147.5,37.487,89.44,5,0.0,0,0,0,0,1,1,0,1,0
244.79999999999998,70.92,37.48,61.199999999999996,4,0.0,0,0,0,0,1,1,0,1,0
372.96,149.03999999999996,37.48,62.16,6,0.0,0,0,0,0,1,1,0,1,0
8.26,3.8822,1.09,4.13,2,0.0,0,0,0,0,0,1,0,1,0
325.08,32.34,37.48,46.44,7,0.0,0,0,0,0,1,1,0,1,0
155.34,48.14999999999999,37.47,51.78,3,0.0,0,0,0,0,1,1,0,1,0
341.74709999999993,-22.1229,37.47,113.91569999999997,3,0.07,0,0,1,0,1,1,0,0,1
318.13199999999995,-196.18799999999996,37.46,159.06599999999997,2,0.4,1,0,1,0,0,1,0,0,1
593.4599999999999,250.53000000000003,37.46,84.77999999999999,7,0.1,0,0,0,0,1,1,1,0,0
445.28000000000003,17.76,37.458999999999996,111.32000000000001,4,0.0,0,0,0,0,1,1,0,0,1
380.96999999999997,143.91000000000003,37.44,190.48499999999999,2,0.1,0,0,0,0,0,1,0,1,0
1072.08,353.7,37.43,357.35999999999996,3,0.0,0,0,0,0,1,1,0,0,1
418.80000000000007,175.88,37.425,209.40000000000003,2,0.0,0,0,0,0,0,1,0,0,1
382.32000000000005,29.69999999999998,37.42,127.44000000000001,3,0.1,0,0,0,0,1,1,0,1,0
127.90000000000002,47.3,37.417,25.580000000000005,5,0.0,0,0,0,0,1,1,0,1,0
497.4,119.1,37.41,49.739999999999995,10,0.0,0,0,0,0,1,1,0,1,0
727.536,145.47600000000003,37.41,363.768,2,0.2,0,0,0,0,0,1,1,0,0
725.7,65.28,37.39,362.85,2,0.0,0,0,0,0,0,1,1,0,0
156.10320000000002,-29.95680000000001,37.39,78.05160000000001,2,0.27,0,0,1,0,0,1,1,0,0
1023.3319999999999,-30.098000000000127,155.64,204.66639999999998,5,0.32,1,0,1,0,1,1,1,0,0
